typicalDate,typicalTime,track,sample,year,month,day,hour,lat,lon,pressureReducedToMeanSeaLevel,base_dt,valid_dt,pressure
20260919,180000,30W,1,2026,9,19,18,28.900000000000002,137.8,96300.0,2026-09-19 18:00:00,2026-09-19 18:00:00,963.0
20260919,180000,30W,1,2026,9,19,18,29.900000000000002,137.9,96300.0,2026-09-19 18:00:00,2026-09-19 18:00:00,963.0
20260919,180000,30W,1,2026,9,19,18,30.6,137.8,95800.0,2026-09-19 18:00:00,2026-09-19 18:00:00,958.0
20260919,180000,30W,1,2026,9,19,18,31.3,138.1,96000.0,2026-09-19 18:00:00,2026-09-19 18:00:00,960.0
20260919,180000,30W,1,2026,9,19,18,32.1,139.0,96100.0,2026-09-19 18:00:00,2026-09-19 18:00:00,961.0
20260919,180000,30W,1,2026,9,19,18,33.4,140.1,95900.0,2026-09-19 18:00:00,2026-09-19 18:00:00,959.0
20260919,180000,30W,1,2026,9,19,18,34.7,141.6,95900.0,2026-09-19 18:00:00,2026-09-19 18:00:00,959.0
20260919,180000,30W,1,2026,9,19,18,36.4,143.70000000000002,95700.0,2026-09-19 18:00:00,2026-09-19 18:00:00,957.0
20260919,180000,30W,1,2026,9,19,18,37.9,146.6,95900.0,2026-09-19 18:00:00,2026-09-19 18:00:00,959.0
20260919,180000,30W,1,2026,9,19,18,39.6,149.9,96200.0,2026-09-19 18:00:00,2026-09-19 18:00:00,962.0
20260919,180000,30W,1,2026,9,19,18,40.800000000000004,153.20000000000002,97200.0,2026-09-19 18:00:00,2026-09-19 18:00:00,972.0
20260919,180000,30W,1,2026,9,19,18,42.2,156.70000000000002,97800.0,2026-09-19 18:00:00,2026-09-19 18:00:00,978.0
20260919,180000,30W,1,2026,9,19,18,43.7,161.1,98200.0,2026-09-19 18:00:00,2026-09-19 18:00:00,982.0
20260919,180000,30W,1,2026,9,19,18,46.0,166.20000000000002,98200.0,2026-09-19 18:00:00,2026-09-19 18:00:00,982.0
20260919,180000,30W,2,2026,9,19,18,28.6,137.8,97100.0,2026-09-19 18:00:00,2026-09-19 18:00:00,971.0
20260919,180000,30W,2,2026,9,19,18,29.400000000000002,138.3,97000.0,2026-09-19 18:00:00,2026-09-19 18:00:00,970.0
20260919,180000,30W,2,2026,9,19,18,30.7,138.5,96900.0,2026-09-19 18:00:00,2026-09-19 18:00:00,969.0
20260919,180000,30W,2,2026,9,19,18,31.900000000000002,138.70000000000002,96500.0,2026-09-19 18:00:00,2026-09-19 18:00:00,965.0
20260919,180000,30W,2,2026,9,19,18,33.2,139.6,96700.0,2026-09-19 18:00:00,2026-09-19 18:00:00,967.0
20260919,180000,30W,2,2026,9,19,18,34.4,141.1,96700.0,2026-09-19 18:00:00,2026-09-19 18:00:00,967.0
20260919,180000,30W,2,2026,9,19,18,36.0,143.0,96700.0,2026-09-19 18:00:00,2026-09-19 18:00:00,967.0
20260919,180000,30W,2,2026,9,19,18,37.300000000000004,145.8,96700.0,2026-09-19 18:00:00,2026-09-19 18:00:00,967.0
20260919,180000,30W,2,2026,9,19,18,38.6,148.6,96900.0,2026-09-19 18:00:00,2026-09-19 18:00:00,969.0
20260919,180000,30W,2,2026,9,19,18,39.6,151.9,97400.0,2026-09-19 18:00:00,2026-09-19 18:00:00,974.0
20260919,180000,30W,2,2026,9,19,18,40.2,154.8,97900.0,2026-09-19 18:00:00,2026-09-19 18:00:00,979.0
20260919,180000,30W,2,2026,9,19,18,41.2,158.4,98200.0,2026-09-19 18:00:00,2026-09-19 18:00:00,982.0
20260919,180000,30W,2,2026,9,19,18,41.800000000000004,162.3,98300.0,2026-09-19 18:00:00,2026-09-19 18:00:00,983.0
20260919,180000,30W,2,2026,9,19,18,42.6,166.3,98200.0,2026-09-19 18:00:00,2026-09-19 18:00:00,982.0
20260919,180000,30W,2,2026,9,19,18,42.4,170.8,98500.0,2026-09-19 18:00:00,2026-09-19 18:00:00,985.0
20260919,180000,30W,2,2026,9,19,18,42.4,175.20000000000002,98700.0,2026-09-19 18:00:00,2026-09-19 18:00:00,987.0
20260919,180000,30W,2,2026,9,19,18,42.0,179.1,98900.0,2026-09-19 18:00:00,2026-09-19 18:00:00,989.0
20260919,180000,30W,2,2026,9,19,18,41.6,182.79999999999998,99100.0,2026-09-19 18:00:00,2026-09-19 18:00:00,991.0
20260919,180000,30W,2,2026,9,19,18,40.300000000000004,185.1,99700.0,2026-09-19 18:00:00,2026-09-19 18:00:00,997.0
20260919,180000,30W,2,2026,9,19,18,38.800000000000004,187.79999999999998,100100.0,2026-09-19 18:00:00,2026-09-19 18:00:00,1001.0
20260919,180000,30W,2,2026,9,19,18,37.7,189.2,100400.0,2026-09-19 18:00:00,2026-09-19 18:00:00,1004.0
20260919,180000,30W,2,2026,9,19,18,36.7,190.4,100600.0,2026-09-19 18:00:00,2026-09-19 18:00:00,1006.0
20260919,180000,30W,2,2026,9,19,18,35.800000000000004,190.79999999999998,100800.0,2026-09-19 18:00:00,2026-09-19 18:00:00,1008.0
20260919,180000,30W,2,2026,9,19,18,35.5,191.4,101000.0,2026-09-19 18:00:00,2026-09-19 18:00:00,1010.0
20260919,180000,30W,3,2026,9,19,18,28.8,137.4,96800.0,2026-09-19 18:00:00,2026-09-19 18:00:00,968.0
20260919,180000,30W,3,2026,9,19,18,29.3,137.6,96400.0,2026-09-19 18:00:00,2026-09-19 18:00:00,964.0
20260919,180000,30W,3,2026,9,19,18,30.2,137.6,96500.0,2026-09-19 18:00:00,2026-09-19 18:00:00,965.0
20260919,180000,30W,3,2026,9,19,18,31.0,137.6,96300.0,2026-09-19 18:00:00,2026-09-19 18:00:00,963.0
20260919,180000,30W,3,2026,9,19,18,32.0,137.9,96400.0,2026-09-19 18:00:00,2026-09-19 18:00:00,964.0
20260919,180000,30W,3,2026,9,19,18,33.2,138.6,96100.0,2026-09-19 18:00:00,2026-09-19 18:00:00,961.0
20260919,180000,30W,3,2026,9,19,18,34.0,139.70000000000002,96500.0,2026-09-19 18:00:00,2026-09-19 18:00:00,965.0
20260919,180000,30W,3,2026,9,19,18,35.7,141.9,96800.0,2026-09-19 18:00:00,2026-09-19 18:00:00,968.0
20260919,180000,30W,3,2026,9,19,18,37.5,144.4,96900.0,2026-09-19 18:00:00,2026-09-19 18:00:00,969.0
20260919,180000,30W,3,2026,9,19,18,39.1,147.70000000000002,96700.0,2026-09-19 18:00:00,2026-09-19 18:00:00,967.0
20260919,180000,30W,3,2026,9,19,18,40.2,151.1,97500.0,2026-09-19 18:00:00,2026-09-19 18:00:00,975.0
20260919,180000,30W,3,2026,9,19,18,41.2,154.6,98000.0,2026-09-19 18:00:00,2026-09-19 18:00:00,980.0
20260919,180000,30W,3,2026,9,19,18,42.2,159.0,98300.0,2026-09-19 18:00:00,2026-09-19 18:00:00,983.0
20260919,180000,30W,3,2026,9,19,18,43.800000000000004,164.3,98200.0,2026-09-19 18:00:00,2026-09-19 18:00:00,982.0
20260919,180000,30W,3,2026,9,19,18,44.800000000000004,169.20000000000002,98000.0,2026-09-19 18:00:00,2026-09-19 18:00:00,980.0
20260919,180000,30W,3,2026,9,19,18,45.9,174.0,97800.0,2026-09-19 18:00:00,2026-09-19 18:00:00,978.0
20260919,180000,30W,3,2026,9,19,18,45.7,179.20000000000002,97700.0,2026-09-19 18:00:00,2026-09-19 18:00:00,977.0
